Order ID,Region,Category,Date,Revenue,Cost,Discount,Units Sold,Profit
ORD-006936,East,Electronics,2025-09-21,1179.95,740.86,0.14,5,439.09
ORD-006937,East,Furniture,2025-09-13,140.59,88.38,0.13,1,52.21
ORD-006938,East,Electronics,2025-09-22,429.69,293.02,0.15,2,136.67
ORD-006939,East,Electronics,2025-09-09,699.23,437.85,0.28,4,261.38
ORD-006940,East,Electronics,2025-09-12,368.07,227.72,0.2,2,140.35
ORD-006941,East,Electronics,2025-09-02,251.14,156.0,0.12,1,95.14
ORD-006942,East,Clothing,2025-09-03,381.11,241.79,0.14,5,139.32
ORD-006943,East,Furniture,2025-09-12,493.6,304.52,0.23,3,189.08
ORD-006944,East,Electronics,2025-09-22,1036.65,623.28,0.16,5,413.37
ORD-006945,East,Furniture,2025-09-16,503.06,357.75,0.25,3,145.31
ORD-006946,East,Groceries,2025-09-21,42.17,29.1,0.03,1,13.07
ORD-006947,East,Clothing,2025-09-18,54.14,31.76,0.06,1,22.38
ORD-006948,East,Electronics,2025-09-14,810.55,474.93,0.04,3,335.62
ORD-006949,East,Furniture,2025-09-10,762.62,577.75,0.06,5,184.87
ORD-006950,East,Clothing,2025-09-14,55.33,33.76,0.07,1,21.57
ORD-006951,East,Electronics,2025-09-28,801.96,507.51,0.2,4,294.45
ORD-006952,East,Furniture,2025-09-22,159.08,100.67,0.11,1,58.41
ORD-006953,East,Furniture,2025-09-10,150.87,116.64,0.08,1,34.23
ORD-006954,East,Groceries,2025-09-21,119.56,80.28,0.14,3,39.28
ORD-006955,East,Groceries,2025-09-19,39.22,25.67,0.11,1,13.55
ORD-006956,East,Furniture,2025-09-18,657.84,453.83,0.1,3,204.01
ORD-006957,East,Electronics,2025-09-04,853.99,516.94,0.27,4,337.05
ORD-006958,East,Furniture,2025-09-25,616.19,385.01,0.25,3,231.18
ORD-006959,East,Electronics,2025-09-03,213.29,122.37,0.23,1,90.92
ORD-006960,East,Clothing,2025-09-18,252.26,160.26,0.27,5,92.0
ORD-006961,East,Groceries,2025-09-20,57.44,42.65,0.17,2,14.79
ORD-006962,East,Electronics,2025-09-23,1028.03,730.5,0.09,5,297.53
ORD-006963,East,Electronics,2025-09-04,919.13,602.88,0.26,4,316.25
ORD-006964,East,Groceries,2025-09-07,42.73,33.78,0.09,1,8.95
ORD-006965,East,Furniture,2025-09-13,480.16,374.52,0.04,2,105.64
ORD-006966,East,Furniture,2025-09-27,961.97,709.84,0.33,4,252.13
ORD-006967,East,Electronics,2025-09-03,235.04,133.81,0.12,1,101.23
ORD-006968,East,Electronics,2025-09-12,1091.7,659.63,0.17,5,432.07
ORD-006969,East,Electronics,2025-09-20,1212.19,701.81,0.33,5,510.38
ORD-006970,East,Clothing,2025-09-19,145.71,85.05,0.1,2,60.66
ORD-006971,East,Furniture,2025-09-24,1067.95,763.48,0.13,5,304.47
ORD-006972,East,Clothing,2025-09-20,301.06,176.17,0.05,4,124.89
ORD-006973,East,Furniture,2025-09-22,826.55,594.8,0.11,5,231.75
ORD-006974,East,Electronics,2025-09-21,579.6,397.57,0.24,3,182.03
ORD-006975,East,Clothing,2025-09-05,264.2,151.99,0.26,4,112.21
ORD-006976,East,Furniture,2025-09-02,559.54,413.24,0.09,3,146.3
ORD-006977,East,Clothing,2025-09-24,334.95,202.92,0.31,5,132.03
ORD-006978,East,Electronics,2025-09-08,659.68,427.94,0.28,3,231.74
ORD-006979,West,Furniture,2025-09-13,644.35,459.09,0.05,3,185.26
ORD-006980,West,Groceries,2025-09-03,31.94,25.22,0.04,1,6.72
ORD-006981,West,Furniture,2025-09-26,754.68,491.74,0.09,4,262.94
ORD-006982,West,Furniture,2025-09-14,665.31,425.11,0.28,3,240.2
ORD-006983,West,Furniture,2025-09-23,766.04,546.88,0.18,5,219.16
ORD-006984,West,Electronics,2025-09-18,371.82,224.01,0.2,2,147.81
ORD-006985,West,Groceries,2025-09-12,30.4,24.07,0.0,1,6.33
ORD-006986,West,Clothing,2025-09-07,123.03,72.03,0.01,2,51.0
ORD-006987,West,Groceries,2025-09-16,32.48,25.16,0.17,1,7.32
ORD-006988,West,Electronics,2025-09-19,388.41,230.1,0.3,2,158.31
ORD-006989,West,Clothing,2025-09-03,112.95,66.19,0.28,2,46.76
ORD-006990,West,Clothing,2025-09-01,179.75,103.02,0.17,3,76.73
ORD-006991,West,Groceries,2025-09-24,37.18,27.7,0.03,1,9.48
ORD-006992,West,Clothing,2025-09-03,67.69,37.84,0.32,1,29.85
ORD-006993,West,Clothing,2025-09-03,261.09,165.95,0.21,4,95.14
ORD-006994,West,Electronics,2025-09-09,409.13,268.88,0.21,2,140.25
ORD-006995,West,Electronics,2025-09-09,222.94,153.61,0.04,1,69.33
ORD-006996,West,Clothing,2025-09-28,144.1,90.51,0.3,2,53.59
ORD-006997,West,Clothing,2025-09-01,243.23,130.74,0.01,4,112.49
ORD-006998,West,Clothing,2025-09-08,201.35,124.55,0.18,3,76.8
ORD-006999,West,Electronics,2025-09-09,855.41,597.98,0.11,4,257.43
ORD-007000,West,Electronics,2025-09-01,506.82,331.59,0.35,2,175.23
ORD-007001,West,Electronics,2025-09-02,857.27,518.83,0.12,4,338.44
ORD-007002,West,Groceries,2025-09-17,108.52,88.89,0.09,3,19.63
ORD-007003,West,Electronics,2025-09-07,929.83,577.61,0.29,4,352.22
ORD-007004,West,Groceries,2025-09-20,162.78,117.45,0.11,5,45.33
ORD-007005,West,Electronics,2025-09-15,198.08,113.83,0.33,1,84.25
ORD-007006,West,Electronics,2025-09-21,239.09,152.95,0.24,1,86.14
ORD-007007,West,Electronics,2025-09-03,540.17,351.89,0.11,3,188.28
ORD-007008,West,Furniture,2025-09-02,748.79,570.61,0.06,4,178.18
ORD-007009,West,Furniture,2025-09-19,971.29,607.83,0.21,5,363.46
ORD-007010,West,Clothing,2025-09-06,57.07,36.78,0.15,1,20.29
ORD-007011,West,Electronics,2025-09-17,220.65,125.87,0.1,1,94.78
ORD-007012,West,Electronics,2025-09-17,207.47,119.21,0.22,1,88.26
ORD-007013,West,Clothing,2025-09-15,343.69,184.55,0.33,5,159.14
ORD-007014,West,Electronics,2025-09-09,1196.97,814.82,0.32,5,382.15
ORD-007015,West,Furniture,2025-09-28,191.71,144.26,0.1,1,47.45
ORD-007016,West,Groceries,2025-09-25,71.87,54.38,0.08,2,17.49
ORD-007017,West,Furniture,2025-09-01,814.49,514.51,0.09,4,299.98
ORD-007018,West,Electronics,2025-09-23,853.27,546.82,0.07,4,306.45
ORD-007019,West,Electronics,2025-09-15,513.94,341.73,0.16,2,172.21
ORD-007020,West,Groceries,2025-09-07,142.29,115.89,0.31,4,26.4
ORD-007021,West,Furniture,2025-09-04,687.72,489.55,0.09,4,198.17
ORD-007022,West,Electronics,2025-09-15,715.4,496.17,0.03,3,219.23
ORD-007023,West,Groceries,2025-09-16,39.5,30.94,0.05,1,8.56
ORD-007024,West,Electronics,2025-09-03,547.07,319.57,0.25,3,227.5
ORD-007025,West,Groceries,2025-09-12,180.98,146.44,0.26,5,34.54
ORD-007026,West,Electronics,2025-09-09,712.16,426.56,0.18,3,285.6
ORD-007027,West,Groceries,2025-09-13,136.93,92.34,0.32,4,44.59
ORD-007028,West,Electronics,2025-09-06,607.93,382.73,0.13,3,225.2
ORD-007029,West,Furniture,2025-09-16,602.46,411.2,0.25,3,191.26
ORD-007030,West,Furniture,2025-09-28,680.68,474.01,0.24,4,206.67
ORD-007031,West,Furniture,2025-09-02,882.68,685.22,0.14,5,197.46
ORD-007032,West,Electronics,2025-09-01,409.91,240.5,0.29,2,169.41
ORD-007033,West,Groceries,2025-09-27,30.23,21.3,0.05,1,8.93
ORD-007034,West,Furniture,2025-09-06,877.82,663.99,0.28,5,213.83
ORD-007035,West,Groceries,2025-09-10,159.64,114.9,0.03,4,44.74
ORD-007036,West,Furniture,2025-09-16,366.69,273.38,0.12,2,93.31
ORD-007037,West,Groceries,2025-09-03,119.45,97.38,0.19,3,22.07
ORD-007038,West,Groceries,2025-09-20,101.98,78.4,0.23,3,23.58
ORD-007039,West,Electronics,2025-09-12,467.57,282.14,0.35,2,185.43
ORD-007040,West,Groceries,2025-09-20,215.85,155.27,0.01,5,60.58
ORD-007041,West,Electronics,2025-09-22,1072.54,677.72,0.03,5,394.82
ORD-007042,West,Groceries,2025-09-08,141.93,100.42,0.12,4,41.51
ORD-007043,West,Furniture,2025-09-18,1130.62,705.11,0.34,5,425.51
ORD-007044,West,Clothing,2025-09-25,64.33,42.27,0.25,1,22.06
ORD-007045,West,Furniture,2025-09-01,181.13,136.68,0.13,1,44.45
ORD-007046,West,Clothing,2025-09-21,325.56,187.99,0.32,5,137.57
ORD-007047,West,Electronics,2025-09-24,248.71,147.81,0.12,1,100.9
ORD-007048,West,Clothing,2025-09-18,177.71,95.96,0.24,3,81.75
ORD-007049,West,Electronics,2025-09-06,664.35,377.74,0.15,4,286.61
ORD-007050,West,Furniture,2025-09-17,171.03,117.86,0.13,1,53.17
ORD-007051,West,Furniture,2025-09-02,330.23,238.22,0.04,2,92.01
ORD-007052,West,Groceries,2025-09-28,241.24,185.89,0.22,5,55.35
ORD-007053,West,Electronics,2025-09-11,727.37,420.27,0.2,4,307.1
ORD-007054,West,Furniture,2025-09-05,839.29,644.55,0.04,5,194.74
ORD-007055,West,Electronics,2025-09-08,440.31,285.09,0.18,2,155.22
ORD-007056,West,Clothing,2025-09-28,131.3,84.0,0.13,2,47.3
ORD-007057,West,Electronics,2025-09-08,430.49,300.21,0.17,2,130.28
ORD-007058,West,Clothing,2025-09-01,175.9,115.75,0.29,3,60.15
ORD-007059,West,Furniture,2025-09-06,521.2,405.39,0.0,3,115.81
ORD-007060,West,Electronics,2025-09-20,462.18,266.28,0.27,2,195.9
ORD-007061,West,Electronics,2025-09-20,555.44,384.39,0.25,2,171.05
ORD-007062,West,Groceries,2025-09-15,141.34,105.34,0.18,4,36.0
ORD-007063,West,Electronics,2025-09-23,214.87,139.88,0.23,1,74.99
ORD-007064,West,Clothing,2025-09-17,280.92,167.85,0.21,4,113.07
ORD-007065,West,Furniture,2025-09-22,173.66,121.55,0.05,1,52.11
ORD-007066,West,Furniture,2025-09-24,783.02,514.76,0.33,4,268.26
ORD-007067,West,Electronics,2025-09-26,940.97,598.69,0.33,4,342.28
ORD-007068,West,Furniture,2025-09-11,800.2,504.49,0.08,5,295.71
ORD-007069,West,Electronics,2025-09-18,1253.02,861.83,0.31,5,391.19
ORD-007070,West,Groceries,2025-09-20,129.47,90.32,0.25,4,39.15
ORD-007071,West,Electronics,2025-09-04,898.58,635.91,0.16,4,262.67
ORD-007072,West,Groceries,2025-09-14,126.5,89.3,0.33,4,37.2
ORD-007073,West,Electronics,2025-09-20,582.26,396.03,0.29,3,186.23
ORD-007074,West,Electronics,2025-09-13,451.18,278.08,0.0,2,173.1
ORD-007075,West,Clothing,2025-09-27,53.86,34.44,0.18,1,19.42
ORD-007076,West,Electronics,2025-09-21,243.5,153.22,0.32,1,90.28
ORD-007077,West,Furniture,2025-09-09,736.07,538.25,0.08,4,197.82
ORD-007078,West,Clothing,2025-09-11,197.99,128.9,0.08,3,69.09
ORD-007079,West,Clothing,2025-09-05,59.07,34.5,0.11,1,24.57
ORD-007080,West,Groceries,2025-09-23,101.69,68.38,0.25,3,33.31
ORD-007081,West,Clothing,2025-09-03,284.49,183.72,0.32,5,100.77
ORD-007082,West,Groceries,2025-09-04,142.44,116.54,0.24,4,25.9
ORD-007083,West,Electronics,2025-09-12,1026.18,573.28,0.32,4,452.9
ORD-007084,West,Groceries,2025-09-26,175.6,133.42,0.17,5,42.18
ORD-007085,West,Furniture,2025-09-12,828.99,618.8,0.3,5,210.19
ORD-007086,West,Electronics,2025-09-12,499.14,329.48,0.31,2,169.66
ORD-007087,West,Electronics,2025-09-03,860.13,547.5,0.19,4,312.63
ORD-007088,West,Groceries,2025-09-21,62.97,42.91,0.22,2,20.06
ORD-007089,West,Furniture,2025-09-18,569.22,350.91,0.12,3,218.31
ORD-007090,West,Furniture,2025-09-15,216.92,165.89,0.12,1,51.03
ORD-007091,West,Furniture,2025-09-19,160.94,108.84,0.05,1,52.1
ORD-007092,West,Electronics,2025-09-05,1590.6,1036.38,0.19,5,554.22
ORD-007093,West,Electronics,2025-09-20,206.81,144.56,0.2,1,62.25
ORD-007094,West,Furniture,2025-09-09,176.83,121.03,0.33,1,55.8
ORD-007095,West,Electronics,2025-09-13,608.81,391.11,0.2,3,217.7
ORD-007096,West,Groceries,2025-09-11,35.11,28.6,0.01,1,6.51
ORD-007097,West,Clothing,2025-09-04,295.01,169.17,0.3,5,125.84
ORD-007098,West,Electronics,2025-09-08,1145.54,656.05,0.03,5,489.49
ORD-007099,West,Groceries,2025-09-20,32.76,22.63,0.02,1,10.13
ORD-007100,West,Furniture,2025-09-09,581.44,377.64,0.14,3,203.8
ORD-007101,West,Clothing,2025-09-09,311.16,195.19,0.01,5,115.97
ORD-007102,West,Groceries,2025-09-11,140.76,108.91,0.26,5,31.85
ORD-007103,West,Electronics,2025-09-10,687.73,455.11,0.19,3,232.62
ORD-007104,West,Furniture,2025-09-18,772.39,481.74,0.12,4,290.65
ORD-007105,West,Furniture,2025-09-21,660.69,472.35,0.21,3,188.34
ORD-007106,West,Furniture,2025-09-24,825.79,624.19,0.31,4,201.6
ORD-007107,West,Groceries,2025-09-06,68.3,50.83,0.17,2,17.47
ORD-007108,West,Groceries,2025-09-10,36.39,25.38,0.05,1,11.01
ORD-007109,West,Furniture,2025-09-04,164.78,113.48,0.21,1,51.3
ORD-007110,West,Clothing,2025-09-03,150.42,81.17,0.23,3,69.25
ORD-007111,West,Groceries,2025-09-25,106.89,74.6,0.29,3,32.29
ORD-007112,West,Clothing,2025-09-23,248.64,162.72,0.33,4,85.92
ORD-007113,West,Clothing,2025-09-27,209.93,115.5,0.23,4,94.43
ORD-007114,West,Clothing,2025-09-14,59.64,36.53,0.06,1,23.11
ORD-007115,West,Clothing,2025-09-26,194.55,124.69,0.07,3,69.86
ORD-007116,West,Furniture,2025-09-27,393.43,246.78,0.34,2,146.65
ORD-007117,West,Electronics,2025-09-10,240.04,134.19,0.07,1,105.85
ORD-007118,West,Groceries,2025-09-15,135.21,104.21,0.11,4,31.0
ORD-007119,West,Furniture,2025-09-28,376.26,265.71,0.18,2,110.55
ORD-007120,West,Groceries,2025-09-17,196.65,142.22,0.06,5,54.43
ORD-007121,West,Groceries,2025-09-19,67.33,47.99,0.32,2,19.34
ORD-007122,West,Furniture,2025-09-22,202.92,155.57,0.13,1,47.35
ORD-007123,West,Clothing,2025-09-10,110.04,57.62,0.2,2,52.42
ORD-007124,West,Furniture,2025-09-25,167.75,105.15,0.3,1,62.6
ORD-007125,West,Furniture,2025-09-10,724.54,556.74,0.22,5,167.8
ORD-007126,West,Clothing,2025-09-26,103.53,60.83,0.06,2,42.7
ORD-007127,West,Clothing,2025-09-19,171.53,111.91,0.12,3,59.62
ORD-007128,West,Furniture,2025-09-15,176.0,112.81,0.13,1,63.19
ORD-007129,North,Groceries,2025-09-13,136.67,111.56,0.23,4,25.11
ORD-007130,North,Electronics,2025-09-05,1137.26,716.92,0.0,5,420.34
ORD-007131,North,Furniture,2025-09-27,138.62,98.0,0.07,1,40.62
ORD-007132,North,Electronics,2025-09-28,1081.83,649.99,0.26,5,431.84
ORD-007133,North,Electronics,2025-09-11,523.86,365.07,0.26,3,158.79
ORD-007134,North,Furniture,2025-09-12,331.8,214.09,0.03,2,117.71
ORD-007135,North,Groceries,2025-09-24,53.26,36.38,0.25,2,16.88
ORD-007136,North,Electronics,2025-09-18,1215.8,795.63,0.15,5,420.17
ORD-007137,North,Clothing,2025-09-27,104.75,61.04,0.35,2,43.71
ORD-007138,North,Furniture,2025-09-04,1046.76,702.53,0.06,5,344.23
ORD-007139,North,Clothing,2025-09-01,63.88,41.48,0.04,1,22.4
ORD-007140,North,Furniture,2025-09-27,286.54,192.4,0.01,2,94.14
ORD-007141,North,Clothing,2025-09-12,111.74,69.53,0.21,2,42.21
ORD-007142,North,Groceries,2025-09-04,143.19,111.6,0.24,4,31.59
ORD-007143,North,Clothing,2025-09-04,128.19,78.72,0.27,2,49.47
ORD-007144,North,Groceries,2025-09-16,130.62,87.21,0.0,4,43.41
ORD-007145,North,Electronics,2025-09-07,244.65,147.14,0.24,1,97.51
ORD-007146,North,Groceries,2025-09-22,96.81,79.91,0.27,3,16.9
ORD-007147,North,Clothing,2025-09-06,214.29,114.05,0.08,3,100.24
ORD-007148,North,Electronics,2025-09-20,1149.5,721.45,0.23,5,428.05
ORD-007149,North,Electronics,2025-09-11,527.38,367.96,0.3,2,159.42
ORD-007150,North,Clothing,2025-09-08,335.07,198.65,0.32,5,136.42
ORD-007151,North,Electronics,2025-09-06,1173.07,762.21,0.14,5,410.86
ORD-007152,North,Groceries,2025-09-17,115.48,82.48,0.16,3,33.0
ORD-007153,North,Electronics,2025-09-11,413.8,233.01,0.09,2,180.79
ORD-007154,North,Furniture,2025-09-07,312.62,215.32,0.05,2,97.3
ORD-007155,North,Electronics,2025-09-27,733.55,500.55,0.06,4,233.0
ORD-007156,North,Furniture,2025-09-03,336.89,253.51,0.31,2,83.38
ORD-007157,North,Furniture,2025-09-09,778.36,560.9,0.16,5,217.46
ORD-007158,North,Furniture,2025-09-14,187.29,131.15,0.02,1,56.14
ORD-007159,North,Furniture,2025-09-14,394.18,262.95,0.22,2,131.23
ORD-007160,North,Furniture,2025-09-03,921.33,623.24,0.19,4,298.09
ORD-007161,North,Furniture,2025-09-10,753.22,509.86,0.02,4,243.36
ORD-007162,North,Groceries,2025-09-16,35.81,24.39,0.32,1,11.42
ORD-007163,North,Furniture,2025-09-12,496.7,329.68,0.33,3,167.02
ORD-007164,North,Electronics,2025-09-24,378.57,240.1,0.31,2,138.47
ORD-007165,North,Electronics,2025-09-18,857.44,526.87,0.16,5,330.57
ORD-007166,North,Furniture,2025-09-18,364.01,246.53,0.09,2,117.48
ORD-007167,North,Clothing,2025-09-03,193.79,128.65,0.35,3,65.14
ORD-007168,North,Furniture,2025-09-07,198.24,137.78,0.01,1,60.46
ORD-007169,North,Groceries,2025-09-10,35.77,26.49,0.31,1,9.28
ORD-007170,North,Clothing,2025-09-06,203.2,131.84,0.25,3,71.36
ORD-007171,North,Electronics,2025-09-16,704.75,414.62,0.19,3,290.13
ORD-007172,North,Clothing,2025-09-18,53.55,30.11,0.19,1,23.44
ORD-007173,North,Electronics,2025-09-10,416.37,233.21,0.18,2,183.16
ORD-007174,North,Groceries,2025-09-12,73.4,50.91,0.18,2,22.49
ORD-007175,North,Furniture,2025-09-25,551.71,375.04,0.14,3,176.67
ORD-007176,North,Furniture,2025-09-08,863.16,570.08,0.18,5,293.08
ORD-007177,North,Furniture,2025-09-24,359.51,275.31,0.19,2,84.2
ORD-007178,North,Clothing,2025-09-18,152.84,94.48,0.0,3,58.36
ORD-007179,North,Furniture,2025-09-27,550.63,414.53,0.3,4,136.1
ORD-007180,North,Electronics,2025-09-25,438.37,246.33,0.24,2,192.04
ORD-007181,North,Groceries,2025-09-13,182.17,138.22,0.26,5,43.95
ORD-007182,North,Clothing,2025-09-10,251.21,151.13,0.07,3,100.08
ORD-007183,North,Groceries,2025-09-03,59.56,47.81,0.19,2,11.75
ORD-007184,North,Clothing,2025-09-07,201.02,125.72,0.31,3,75.3
ORD-007185,North,Clothing,2025-09-07,233.45,150.35,0.19,4,83.1
ORD-007186,North,Electronics,2025-09-14,219.52,126.07,0.32,1,93.45
ORD-007187,North,Furniture,2025-09-07,726.36,567.88,0.31,4,158.48
ORD-007188,North,Clothing,2025-09-27,130.02,84.42,0.13,2,45.6
ORD-007189,North,Electronics,2025-09-01,204.24,138.64,0.31,1,65.6
ORD-007190,North,Electronics,2025-09-24,220.59,124.87,0.26,1,95.72
ORD-007191,North,Electronics,2025-09-08,1134.83,793.17,0.04,5,341.66
ORD-007192,North,Furniture,2025-09-17,462.21,354.8,0.16,2,107.41
ORD-007193,North,Groceries,2025-09-18,150.48,113.21,0.11,5,37.27
ORD-007194,North,Clothing,2025-09-08,176.43,116.28,0.32,3,60.15
ORD-007195,North,Furniture,2025-09-22,420.37,263.6,0.21,2,156.77
ORD-007196,North,Electronics,2025-09-23,462.43,314.58,0.07,3,147.85
ORD-007197,North,Furniture,2025-09-23,754.02,580.44,0.08,5,173.58
ORD-007198,North,Furniture,2025-09-21,318.43,227.83,0.18,2,90.6
ORD-007199,North,Furniture,2025-09-19,164.65,109.13,0.06,1,55.52
ORD-007200,North,Groceries,2025-09-12,109.33,71.88,0.26,3,37.45
ORD-007201,North,Furniture,2025-09-06,181.81,140.13,0.31,1,41.68
ORD-007202,North,Furniture,2025-09-11,190.06,128.51,0.21,1,61.55
ORD-007203,North,Electronics,2025-09-13,187.74,126.04,0.03,1,61.7
ORD-007204,North,Groceries,2025-09-13,76.95,62.89,0.06,2,14.06
ORD-007205,North,Groceries,2025-09-23,90.49,65.04,0.04,2,25.45
ORD-007206,North,Electronics,2025-09-23,226.6,137.19,0.35,1,89.41
ORD-007207,North,Furniture,2025-09-07,897.46,590.68,0.19,5,306.78
ORD-007208,North,Electronics,2025-09-13,181.02,122.7,0.13,1,58.32
ORD-007209,North,Electronics,2025-09-28,730.18,470.13,0.33,3,260.05
ORD-007210,North,Electronics,2025-09-17,492.93,318.58,0.11,2,174.35
ORD-007211,North,Clothing,2025-09-04,128.48,80.69,0.02,2,47.79
ORD-007212,North,Electronics,2025-09-11,678.12,427.76,0.26,3,250.36
ORD-007213,North,Furniture,2025-09-20,470.1,312.93,0.34,3,157.17
ORD-007214,North,Furniture,2025-09-07,431.81,294.46,0.17,3,137.35
ORD-007215,North,Electronics,2025-09-19,922.06,601.68,0.27,5,320.38
ORD-007216,North,Clothing,2025-09-03,106.74,68.76,0.32,2,37.98
ORD-007217,North,Electronics,2025-09-11,402.14,276.47,0.32,2,125.67
ORD-007218,North,Clothing,2025-09-05,60.83,39.33,0.12,1,21.5
ORD-007219,North,Furniture,2025-09-05,655.29,497.93,0.03,4,157.36
ORD-007220,North,Clothing,2025-09-03,310.03,188.02,0.0,5,122.01
ORD-007221,North,Clothing,2025-09-09,89.46,59.35,0.15,2,30.11
ORD-007222,North,Electronics,2025-09-24,424.14,246.44,0.31,2,177.7
ORD-007223,North,Electronics,2025-09-17,1094.4,731.53,0.23,5,362.87
ORD-007224,North,Furniture,2025-09-16,788.5,485.5,0.28,5,303.0
ORD-007225,North,Groceries,2025-09-22,80.02,58.65,0.2,2,21.37
ORD-007226,North,Clothing,2025-09-01,283.49,157.22,0.13,5,126.27
ORD-007227,North,Clothing,2025-09-11,110.14,73.01,0.32,2,37.13
ORD-007228,South,Groceries,2025-09-12,51.61,39.64,0.34,2,11.97
ORD-007229,South,Furniture,2025-09-13,212.32,157.0,0.04,1,55.32
ORD-007230,South,Furniture,2025-09-17,177.65,137.16,0.21,1,40.49
ORD-007231,South,Groceries,2025-09-11,77.26,55.28,0.19,2,21.98
ORD-007232,South,Groceries,2025-09-18,32.4,23.69,0.35,1,8.71
ORD-007233,South,Electronics,2025-09-06,219.83,146.56,0.14,1,73.27
ORD-007234,South,Electronics,2025-09-15,672.92,381.34,0.12,3,291.58
ORD-007235,South,Electronics,2025-09-13,444.65,251.36,0.17,2,193.29
ORD-007236,South,Furniture,2025-09-01,597.87,375.02,0.33,3,222.85
ORD-007237,South,Clothing,2025-09-09,127.52,73.97,0.09,2,53.55
ORD-007238,South,Furniture,2025-09-18,595.14,431.18,0.32,3,163.96
ORD-007239,South,Groceries,2025-09-06,181.75,121.26,0.33,5,60.49
ORD-007240,South,Electronics,2025-09-08,466.46,273.42,0.29,2,193.04
ORD-007241,South,Electronics,2025-09-13,417.47,274.06,0.21,2,143.41
ORD-007242,South,Groceries,2025-09-01,97.0,65.04,0.06,3,31.96
ORD-007243,South,Electronics,2025-09-18,226.38,149.63,0.26,1,76.75
ORD-007244,South,Furniture,2025-09-16,535.85,396.5,0.15,3,139.35
ORD-007245,South,Groceries,2025-09-15,124.25,88.53,0.13,4,35.72
ORD-007246,South,Furniture,2025-09-18,540.97,405.04,0.02,3,135.93
ORD-007247,South,Groceries,2025-09-26,87.34,58.18,0.2,3,29.16
ORD-007248,South,Electronics,2025-09-07,655.32,428.02,0.07,3,227.3
ORD-007249,South,Groceries,2025-09-06,135.79,91.96,0.33,4,43.83
ORD-007250,South,Groceries,2025-09-01,93.11,61.57,0.03,3,31.54
ORD-007251,South,Electronics,2025-09-24,1191.66,767.83,0.01,5,423.83
ORD-007252,South,Groceries,2025-09-28,173.28,132.76,0.24,4,40.52
ORD-007253,South,Groceries,2025-09-14,88.43,63.04,0.22,2,25.39
ORD-007254,South,Furniture,2025-09-03,378.12,286.96,0.17,2,91.16
ORD-007255,South,Furniture,2025-09-14,517.14,325.51,0.15,3,191.63
ORD-007256,South,Furniture,2025-09-28,663.37,441.18,0.17,4,222.19
ORD-007257,South,Groceries,2025-09-13,132.52,98.64,0.1,4,33.88
ORD-007258,South,Furniture,2025-09-20,532.65,381.18,0.01,3,151.47
ORD-007259,South,Clothing,2025-09-28,324.94,207.44,0.19,5,117.5
ORD-007260,South,Clothing,2025-09-09,150.3,83.15,0.06,3,67.15
ORD-007261,South,Electronics,2025-09-16,832.58,548.4,0.06,3,284.18
ORD-007262,South,Clothing,2025-09-05,182.15,102.35,0.15,3,79.8
ORD-007263,South,Furniture,2025-09-11,826.29,645.85,0.18,5,180.44
ORD-007264,South,Furniture,2025-09-09,438.6,326.05,0.21,2,112.55
ORD-007265,South,Furniture,2025-09-27,528.03,385.05,0.14,3,142.98
ORD-007266,South,Electronics,2025-09-03,471.2,273.72,0.3,2,197.48
ORD-007267,South,Electronics,2025-09-10,1182.94,700.45,0.0,5,482.49
ORD-007268,South,Furniture,2025-09-15,374.61,258.43,0.23,2,116.18
ORD-007269,South,Groceries,2025-09-11,130.07,85.75,0.17,4,44.32
ORD-007270,South,Furniture,2025-09-14,902.22,573.45,0.1,4,328.77
ORD-007271,South,Electronics,2025-09-11,1028.25,609.01,0.22,5,419.24
ORD-007272,South,Furniture,2025-09-02,1112.73,786.95,0.21,5,325.78
ORD-007273,South,Clothing,2025-09-07,230.91,136.48,0.3,4,94.43
ORD-007274,South,Clothing,2025-09-04,231.86,132.97,0.33,3,98.89
ORD-007275,South,Electronics,2025-09-14,405.45,230.24,0.25,2,175.21
ORD-007276,South,Electronics,2025-09-05,1146.58,810.54,0.34,5,336.04
ORD-007277,South,Furniture,2025-09-15,742.87,507.43,0.34,4,235.44
ORD-007278,South,Clothing,2025-09-20,177.74,112.45,0.34,3,65.29
ORD-007279,South,Groceries,2025-09-17,108.55,89.18,0.19,3,19.37
ORD-007280,South,Electronics,2025-09-03,575.55,395.67,0.33,3,179.88
ORD-007281,South,Groceries,2025-09-17,63.5,42.86,0.03,2,20.64
ORD-007282,South,Electronics,2025-09-22,924.63,636.31,0.33,4,288.32
ORD-007283,South,Furniture,2025-09-22,315.55,234.24,0.26,2,81.31
ORD-007284,South,Furniture,2025-09-02,706.67,538.82,0.21,4,167.85
ORD-007285,South,Furniture,2025-09-27,428.05,285.84,0.27,2,142.21
ORD-007286,South,Furniture,2025-09-13,743.96,509.7,0.11,5,234.26
ORD-007287,South,Electronics,2025-09-25,842.26,581.12,0.22,4,261.14
ORD-007288,South,Electronics,2025-09-11,915.34,615.71,0.19,4,299.63
ORD-007289,South,Clothing,2025-09-22,293.87,190.98,0.16,5,102.89
ORD-007290,South,Clothing,2025-09-07,369.32,232.14,0.12,5,137.18
ORD-007291,South,Groceries,2025-09-19,37.58,26.92,0.32,1,10.66
ORD-007292,South,Groceries,2025-09-08,106.58,86.46,0.04,3,20.12
